ma_sp,thang,sl_ban,dt_ban,dt_ban_gv,sl_nhap,ds_nhap
1193668000158,2026/T04,2247,43550857.13909996,42880646.23910004,275,55000000
1193668000160,2026/T04,9293,389090876.2614,331633141.7843992,4376,495739536
1193668000165,2026/T04,467,993571.4163000004,703613.2087999994,0,0
1193668000171,2026/T04,28327,63711238.33930001,54902197.90790015,273,56394000
1193668000173,2026/T04,11773,18745809.42309999,17414594.26689998,51,14076000
1193668000177,2026/T04,1419,145283074.2806001,140282822.9025001,0,0
1193668000178,2026/T04,13678,12375333.32549997,9321870.098300004,0,0
1193668000180,2026/T04,2789,5097142.855699995,4085758.563300001,268,8844000
1193668000181,2026/T04,0,0.0,0.0,0,0
1193668000182,2026/T04,71556,381542982.3794998,371273712.0233988,1090,356671980
1193668000183,2026/T04,97139,116982071.7866999,28548750.31180001,468,7739784
1193668000251,2026/T04,5800,22095263.80769997,19158122.92950002,580,20619000
1193668000789,2026/T04,23411,8440666.935099997,5737778.24539999,263,6952142
1193668000259,2026/T04,11035,19259904.68270002,13194291.28100001,0,0
1193668000260,2026/T04,8489,6801944.958499993,5106463.149199999,104,6608264
1193668000261,2026/T04,13780,10674285.97789998,7450026.320499971,219,12451902
1193668000262,2026/T04,5186,2339622.900499998,2200154.2705,91,4084808
1193668000263,2026/T04,0,0.0,0.0,0,0
1193668000264,2026/T04,11373,4807188.688200001,3905004.885700003,82,5938358
1193668000808,2026/T04,2840,2163989.582400001,2939230.951599999,0,0
1193668000270,2026/T04,10398,29708611.56090006,27760094.02259988,320,27350400
1193668000271,2026/T04,0,0.0,0.0,0,0
1193668000211,2026/T04,0,0.0,0.0,0,0
1193668000274,2026/T04,11671,33250419.49270003,30284781.16639993,114,31209324
1193668000284,2026/T04,0,0.0,0.0,0,0
1193668000287,2026/T04,6618,28704715.30959998,26270962.22479999,324,40824000
1193668000288,2026/T04,1823,199485301.9025996,198221818.4587997,790,360811960
1193668000293,2026/T04,828,5480571.421099999,4229611.624799999,0,0
1193668000299,2026/T04,0,0.0,0.0,0,0
1193668000300,2026/T04,0,0.0,0.0,0,0
1193668000302,2026/T04,653,435333.3551000001,190931.6495,0,0
1193668000314,2026/T04,2243,9784571.469200004,8972000.0,0,0
1193668000321,2026/T04,0,0.0,0.0,0,0
1193668000324,2026/T04,0,0.0,0.0,0,0
1193668000330,2026/T04,25,47619.0475,40358.8075,0,0
1193668000337,2026/T04,16495,6963333.5,4457466.67740001,115,3220000
1193668000342,2026/T04,3640,11093333.21459999,9960998.683999984,0,0
1193668000347,2026/T04,0,0.0,0.0,0,0
1193668000352,2026/T04,4366,7921190.482999993,5726380.228800002,0,0
1193668000355,2026/T04,0,0.0,0.0,0,0
1193668000359,2026/T04,229,29225714.2926,28027743.1981,190,24471430
1193668000362,2026/T04,0,0.0,0.0,0,0
1193668000366,2026/T04,223,1587142.8495,1468935.6319,0,0
1193668000377,2026/T04,1538,13472761.921,13156926.81439999,231,62370000
1193668000379,2026/T04,0,0.0,0.0,0,0
1193668000380,2026/T04,33,2985714.2865,2368770.605999999,167,12525000
1193668000384,2026/T04,0,0.0,0.0,0,0
1193668000386,2026/T04,0,0.0,0.0,0,0
1193668000388,2026/T04,3383,17506190.39960002,14820697.01559998,201,27737799
1193668000389,2026/T04,164,3083809.516799999,2350224.172399998,0,0
1193668000390,2026/T04,0,0.0,0.0,0,0
1193668000391,2026/T04,941,17460958.10060001,14006233.28000002,0,0
1193668000395,2026/T04,0,0.0,0.0,0,0
1193668000399,2026/T04,6041,18978399.77099999,11310585.12200004,273,16380000
1193668000400,2026/T04,15657,58163523.71969997,29431328.0986,484,28556000
1193668000401,2026/T04,3340,247953142.9037002,236491108.2003999,1810,134566260
1193668000408,2026/T04,0,0.0,0.0,0,0
1193668000410,2026/T04,23505,20147143.25100003,16832207.20839996,1068,28916100
1193668000415,2026/T04,0,0.0,0.0,0,0
1193668000418,2026/T04,0,0.0,0.0,0,0
1193668000419,2026/T04,6763,10163428.5141,5626813.748800003,0,0
1193668000422,2026/T04,0,0.0,0.0,0,0
1193668000429,2026/T04,263,10019047.6203,9768571.4173,2,6552000
1193668000430,2026/T04,0,0.0,0.0,0,0
1193668000431,2026/T04,0,0.0,0.0,0,0
1193668000432,2026/T04,0,0.0,0.0,0,0
1193668000433,2026/T04,157,442857.1477,353472.8772,0,0
1193668000434,2026/T04,199,1815619.0399,1550913.9028,0,0
1193668000439,2026/T04,0,0.0,0.0,0,0
1193668000445,2026/T04,8386,7399047.75160001,4963939.968400007,200,4252600
1193668000447,2026/T04,207,275999.9982,266118.5375999999,0,0
1193668000450,2026/T04,0,0.0,0.0,0,0
1193668000454,2026/T04,0,0.0,0.0,0,0
1193668000455,2026/T04,0,0.0,0.0,0,0
1193668000457,2026/T04,2036,11814190.458,10747227.3604,0,0
1193668000460,2026/T04,0,0.0,0.0,0,0
1193668000461,2026/T04,0,0.0,0.0,0,0
1193668000463,2026/T04,0,0.0,0.0,0,0
1193668000471,2026/T04,0,0.0,0.0,0,0
1193668000474,2026/T04,695,11239428.5734,10482546.9574,0,0
1193668000475,2026/T04,12558,40263999.83760004,35098161.59360001,574,33866000
1193668000477,2026/T04,0,0.0,0.0,0,0
1193668000479,2026/T04,2217,10874333.32610002,8947848.946699994,91,11602500
1193668000483,2026/T04,25,26190.475,8361.695,0,0
1193668000485,2026/T04,324,678857.1441,567720.5112000003,0,0
1193668000487,2026/T04,0,0.0,0.0,0,0
1193668000489,2026/T04,0,0.0,0.0,0,0
1193668000492,2026/T04,6244,21407999.9697999,18732283.75879996,120,7560000
1193668000755,2026/T04,5534,4919428.521699998,4126295.969999999,89,6968700
1193668000497,2026/T04,2941,18580666.70740003,18064722.52219997,70,27090000
1193668000498,2026/T04,0,0.0,0.0,0,0
1193668000502,2026/T04,0,0.0,0.0,0,0
1193668000510,2026/T04,9,1457142.8571,1166072.4351,0,0
1193668000516,2026/T04,64852,103421632.5015001,25821477.61700001,385,17325000
1193668000518,2026/T04,1208,896095.2632999998,605813.2080000004,54,2808000
1193668000527,2026/T04,1438,3579904.771400002,2670640.814999992,200,3921800
1193668000537,2026/T04,2721,15215752.38810001,9006691.524799991,100,10500000
1193668000540,2026/T04,0,0.0,0.0,0,0
1193668000552,2026/T04,103,127523.8056,60521.20350000001,0,0
1193668000563,2026/T04,2693,2051809.5522,1389308.290499999,0,0
1193668000576,2026/T04,5559,4108285.820099997,3812632.597999996,43,6192000
1193668000587,2026/T04,0,0.0,0.0,0,0
1193668000588,2026/T04,1894,7522666.6652,5604362.684800005,0,0
1193668000594,2026/T04,165,707142.8594999999,625952.9099999998,0,0
1193668000595,2026/T04,5556,15607619.25159999,12518763.25980001,49,12250000
1193668000596,2026/T04,0,0.0,0.0,0,0
1193668000607,2026/T04,0,0.0,0.0,0,0
1193668000617,2026/T04,0,0.0,0.0,0,0
1193668000621,2026/T04,0,0.0,0.0,0,0
1193668000627,2026/T04,0,0.0,0.0,0,0
1193668000629,2026/T04,0,0.0,0.0,0,0
1193668000633,2026/T04,12751,14393266.64969999,7443703.920300006,0,0
1193668000636,2026/T04,7733,48662571.45059997,50293062.74620002,0,0
1193668000637,2026/T04,6383,30751104.69800011,31594185.96160008,0,0
1193668000639,2026/T04,9429,7974286.0005,3292761.069600004,0,0
1193668000647,2026/T04,1970,3575238.088999998,1841393.475,0,0
1193668000648,2026/T04,0,0.0,0.0,0,0
1193668000649,2026/T04,7860,12902879.9164,9375342.81640001,15,1878660
1193668000651,2026/T04,0,0.0,0.0,0,0
1193668000655,2026/T04,0,0.0,0.0,0,0
1193668000656,2026/T04,0,0.0,0.0,0,0
1193668000661,2026/T04,1378,22075714.3283,23914132.08849999,30,10800000
1193668000669,2026/T04,0,0.0,0.0,0,0
1193668000674,2026/T04,0,0.0,0.0,0,0
1193668000676,2026/T04,8,12571.4288,6302.6424,0,0
1193668000678,2026/T04,389,5202857.138699998,4823600.0,0,0
1193668000680,2026/T04,4042,1201904.8089,434068.7632000003,0,0
1193668000686,2026/T04,0,0.0,0.0,0,0
1193668000688,2026/T04,35,143333.3335,104533.331,0,0
1193668000691,2026/T04,1617,477400.0061999999,454112.1354000002,0,0
1193668000692,2026/T04,136,375619.0528,336761.908,0,0
1193668000694,2026/T04,2710,27814285.73740001,27344977.02489997,160,34080160
1193668000696,2026/T04,415,8524857.144499999,8300000.0,7,4410000
1193668000698,2026/T04,159,605714.2842000001,378571.4316,0,0
1193668000700,2026/T04,0,0.0,0.0,0,0
1193668000702,2026/T04,0,0.0,0.0,0,0
1193668000703,2026/T04,0,0.0,0.0,0,0
1193668000705,2026/T04,283,202142.8533,140152.92,0,0
1193668000708,2026/T04,0,0.0,0.0,0,0
1193668000709,2026/T04,2078,1188952.4174,552166.1600000001,0,0
1193668000710,2026/T04,0,0.0,0.0,0,0
1193668000712,2026/T04,0,0.0,0.0,0,0
1193668000714,2026/T04,1191,17030380.9812,16131303.85439999,24,34200000
1193668000716,2026/T04,33,53428.5708,26714.2854,0,0
1193668000719,2026/T04,770,6096190.472999998,4850162.045999997,37,2442000
1193668000720,2026/T04,364,346666.684,285955.7428000001,0,0
1193668000722,2026/T04,0,0.0,0.0,0,0
1193668000724,2026/T04,316,2717714.288599999,2369523.802800001,0,0
1193668000726,2026/T04,618,4473142.855200001,3090000.0,0,0
1193668000728,2026/T04,731,417714.3066000001,320178.0,0,0
1193668000730,2026/T04,6168,5055238.206099995,2464695.580800001,23,869400
1193668000732,2026/T04,439,752571.4223,351200.0,0,0
1193668000734,2026/T04,203,1159999.997100001,883702.1984000001,0,0
1193668000736,2026/T04,4776,5230857.165100003,3687397.723200002,0,0
1193668000738,2026/T04,0,0.0,0.0,0,0
1193668000740,2026/T04,0,0.0,0.0,0,0
1193668000742,2026/T04,663,1168142.8804,511480.1678999999,0,0
1193668000747,2026/T04,0,0.0,0.0,0,0
1193668000748,2026/T04,0,0.0,0.0,0,0
1193668000859,2026/T04,2275,4464285.7142,631407.8225,0,0
1193668000761,2026/T04,886,4569523.790199998,4122733.8179,94,27636000
1193668000765,2026/T04,1221,8953999.971200002,8126630.823300004,0,0
1193668000770,2026/T04,320,21915601.91400002,16135663.29320002,297,16443000
1193668000772,2026/T04,1130,2594285.717000001,2363123.108,54,3595200
1193669000011,2026/T04,62,147619.0488,113614.6466,0,0
1193669000012,2026/T04,0,0.0,0.0,0,0
1193669000015,2026/T04,2,18857.1429,19738.9596,0,0
1193669000016,2026/T04,174,828571.4352000006,607567.0230000003,0,0
1193669000018,2026/T04,0,0.0,0.0,0,0
1193669000019,2026/T04,835,2942380.932499996,2867709.972000006,0,0
1193669000020,2026/T04,1581,27102857.07510004,24986070.88409992,2170,36045870
1193669000022,2026/T04,3325,25333359.93659999,21074720.20959989,4320,24030270
1193669000026,2026/T04,865,6804285.713699999,6081775.098999997,100,7550600
1193669000028,2026/T04,0,0.0,0.0,0,0
1193669000033,2026/T04,0,0.0,0.0,0,0
1193669000037,2026/T04,1807,1416190.523800002,844841.3467000008,0,0
1193669000039,2026/T04,0,0.0,0.0,0,0
1193669000042,2026/T04,6,582857.1426,545492.3388,0,0
1193669000049,2026/T04,3,135714.2856,121212.1668,0,0
1193669000050,2026/T04,0,0.0,0.0,0,0
1193669000053,2026/T04,1146,2619433.3498,1413619.0037,0,0
1193669000056,2026/T04,0,0.0,0.0,0,0
1193669000057,2026/T04,0,0.0,0.0,0,0
1193669000061,2026/T04,0,0.0,0.0,0,0
1193669000063,2026/T04,0,0.0,0.0,0,0
1193669000066,2026/T04,0,0.0,0.0,0,0
1193669000067,2026/T04,0,0.0,0.0,0,0
1193669000069,2026/T04,10156,34631999.73010007,8104174.683299991,446,7474068
1193669000071,2026/T04,0,0.0,0.0,0,0
1193669000074,2026/T04,960,3082285.687900002,3204794.023300004,85,3802050
1193669000077,2026/T04,86,176108.5662,112494.404,0,0
1193669000079,2026/T04,895,2557142.880500001,2301594.565800001,90,3402000
1193669000081,2026/T04,596,18605285.7124,15161096.14060001,14,2675400
1193669000083,2026/T04,282,899714.2883999998,564000.0,0,0
1193669000089,2026/T04,69,3331714.2861,2748173.4,0,0
1193669000093,2026/T04,1885,718095.2599999999,613944.6885000003,140,957600
1193669000096,2026/T04,15156,147041813.2160997,131646213.5596999,0,0
1193669000098,2026/T04,103,3531428.5727,3375949.753600001,0,0
1193669000104,2026/T04,313,2578523.8124,2196159.3668,122,3578260
1193669000109,2026/T04,1925,5680476.279800001,2374972.984999998,0,0
1193669000110,2026/T04,166,1205333.328,931604.9812000004,0,0
1193669000114,2026/T04,19774,112099222.6099,70826602.05480021,432,81972000
1193669000115,2026/T04,6241,24989672.44130003,12197700.05720003,18,1863000
1193669000116,2026/T04,937,4541333.343700002,4015759.275099999,120,16200000
1193669000118,2026/T04,620,11809523.80260001,9432370.966200003,188,12032000
1193669000121,2026/T04,17532,128414951.8285001,102323529.1368,250,42525000
1193669000122,2026/T04,7729,37162588.51490008,32650234.64899997,350,39028500
1193669000124,2026/T04,8162,5011761.899300002,4148699.129599997,240,14361600
1193669000125,2026/T04,0,0.0,0.0,0,0
1193669000126,2026/T04,2489,9462857.118199978,7389795.411800006,2744,8621648
1193669000131,2026/T04,0,0.0,0.0,0,0
1193669000132,2026/T04,211,532523.8075000001,368208.6197000001,50,540000
1193669000134,2026/T04,0,0.0,0.0,0,0
1193669000136,2026/T04,96,5458285.7176,5271993.907199998,5,1444000
1193669000143,2026/T04,549,8522571.418,7031904.6184,0,0
1193669000150,2026/T04,555,1123200.0108,976821.6450000004,0,0
1193669000151,2026/T04,3556,7304000.012100002,4702913.827099999,0,0
1193669000152,2026/T04,3603,7782095.264500001,5731261.159500004,60,2079000
1193669000153,2026/T04,6291,18472148.83839994,15712616.8673,250,16537500
1193669000157,2026/T04,1109,11282190.4858,9077386.356399996,0,0
1193669000158,2026/T04,0,0.0,0.0,0,0
1193669000159,2026/T04,549,4022190.458599999,2967791.446799998,0,0
1193669000165,2026/T04,260,1693333.339699999,1640153.528,0,0
1193669000169,2026/T04,7004,43280022.91159996,46233792.69239993,484,50870820
1193669000170,2026/T04,1243,10881672.4182,12394878.38380001,66,8898120
1193669000171,2026/T04,3846,25290514.38970001,23308044.6426,130,20884500
1193669000173,2026/T04,2666,22298095.27579999,18968593.0968,58,15312000
1193669000175,2026/T04,3261,26379333.34569997,30818161.98750003,322,40166280
1193669000177,2026/T04,309,7728776.186999997,6694285.7127,110,10670000
1193669000179,2026/T04,13063,14800570.98380002,13669638.07960001,74,8158500
1193669000181,2026/T04,14681,15380094.74059997,14101441.40949996,60,6237000
1193669000184,2026/T04,0,0.0,0.0,0,0
1193669000185,2026/T04,0,0.0,0.0,0,0
1193669000187,2026/T04,1211,18108242.9004,12694897.71940002,88,18233600
1193669000189,2026/T04,0,0.0,0.0,0,0
1193669000193,2026/T04,2994,12831428.61139999,12190472.4954,54,23085000
1193669000198,2026/T04,3111,9184857.261300012,6729095.387799994,90,5103000
1193669000199,2026/T04,2577,8099142.76870001,6646990.356299986,90,6123600
1193669000200,2026/T04,894,3150285.692999999,2174765.498400001,0,0
1193669000201,2026/T04,2550,13057333.28100001,10832763.70360001,160,22680000
1193669000206,2026/T04,0,0.0,0.0,0,0
1193669000211,2026/T04,0,0.0,0.0,0,0
1193669000212,2026/T04,0,0.0,0.0,0,0
1193669000213,2026/T04,589,3239238.082499999,2680052.989799999,41,2013100
1193669000214,2026/T04,0,0.0,0.0,0,0
1193669000225,2026/T04,221,586666.6736000001,328800.4629,0,0
1193669000228,2026/T04,1696,10542476.2088,8816447.277000008,120,6750120
1193669000229,2026/T04,2385,28168095.2272,24587690.31449993,110,12374450
1193669000230,2026/T04,0,0.0,0.0,0,0
1193669000231,2026/T04,2479,19937999.9897,14858606.86399999,320,31752000
1193669000232,2026/T04,797,2660400.005999997,2257597.741500001,0,0
1193669000223,2026/T04,1104,19451428.55039996,13791592.46160003,1900,25437200
1193669000233,2026/T04,31052,8872000.292399995,6188219.871800004,24,504000
1193669000238,2026/T04,1438,4768380.907400001,3044178.787599999,36,1260000
1193669000239,2026/T04,2641,13205047.5266,10586374.12109999,324,13608000
1193669000243,2026/T04,0,0.0,0.0,0,0
1193669000246,2026/T04,853,2030952.3972,1339995.9542,0,0
1193669000247,2026/T04,0,0.0,0.0,0,0
1193669000259,2026/T04,0,0.0,0.0,0,0
1193669000260,2026/T04,61,1464000.0,1600573.815,0,0
1193669000263,2026/T04,1884,16351774.31969998,12050031.18379998,173,13840000
1193669000288,2026/T04,41393,129088886.8253,78796744.32690004,9315,558905030
1193669000290,2026/T04,418,716571.4225999998,335701.1504000002,0,0
1193669000291,2026/T04,1557,7266000.051899998,5931391.5,0,0
1193669000292,2026/T04,463,470723.8116,449606.4286,0,0
1193669000293,2026/T04,728,2523200.0,2364010.448800002,0,0
1193669000294,2026/T04,549,3450857.150700003,2875714.484399996,0,0
1193669000295,2026/T04,296,1859619.0509,1409522.9624,0,0
1193669000298,2026/T04,0,0.0,0.0,0,0
1193669000299,2026/T04,0,0.0,0.0,0,0
1193669000313,2026/T04,0,0.0,0.0,0,0
1193669000314,2026/T04,0,0.0,0.0,0,0
1193669000315,2026/T04,0,0.0,0.0,0,0
1193669000316,2026/T04,0,0.0,0.0,0,0
1193669000330,2026/T04,2203,3566761.862799999,2429615.560400001,0,0
1193669000333,2026/T04,0,0.0,0.0,0,0
1193669000334,2026/T04,2416,5177142.757900006,4719726.305600001,120,24624000
1193669000335,2026/T04,4685,6469761.992099998,3460860.098000002,0,0
1193669000336,2026/T04,1030,3139047.572,2020829.203,0,0
1193669000337,2026/T04,311,1762333.343399999,1184304.9184,0,0
1193669000338,2026/T04,5279,25865752.36809996,21763545.03709997,277,36010000
1193669000339,2026/T04,0,0.0,0.0,0,0
1193669000340,2026/T04,0,0.0,0.0,0,0
1193669000329,2026/T04,0,0.0,0.0,0,0
1193669000356,2026/T04,2435,5101904.773500005,3804697.727,0,0
1193669000357,2026/T04,914,1428380.9394,951165.525,0,0
1193669000358,2026/T04,913,3905238.107700003,1948890.5304,0,0
1193669000359,2026/T04,2182,12011999.95260002,9603531.471599992,80,7434000
1193669000360,2026/T04,1326,6502018.996699996,6718428.818399999,0,0
1193669000362,2026/T04,0,0.0,0.0,0,0
1193669000365,2026/T04,1526,11768190.4547,7246366.089699995,110,11434500
1193669000366,2026/T04,2959,27961774.23279999,17963232.34799999,90,12048750
1193669000367,2026/T04,1630,2249047.578900002,1086073.6472,36,548100
1193669000368,2026/T04,2015,2860405.661400004,1641506.587100001,20,1890000
1193669000370,2026/T04,465,8649523.8203,6611054.704800001,40,6300000
1193669000374,2026/T04,3264,33015569.55109996,28356280.75679996,150,28350000
1193669000375,2026/T04,1456,3744000.0416,2654495.771199999,0,0
1193669000377,2026/T04,0,0.0,0.0,0,0
1193669000378,2026/T04,30,1120000.0,991791.4618,48,1813500
1193669000380,2026/T04,0,0.0,0.0,0,0
1193669000390,2026/T04,0,0.0,0.0,0,0
1193669000391,2026/T04,122,7215428.568200001,6961428.438999999,0,0
1193669000406,2026/T04,0,0.0,0.0,0,0
1193669000409,2026/T04,0,0.0,0.0,0,0
1193669000410,2026/T04,0,0.0,0.0,0,0
1193669000411,2026/T04,149,113523.8152,88625.21490000002,0,0
1193669000435,2026/T04,1123,10664952.35930002,10276696.22220001,96,16652160
1193669000441,2026/T04,0,0.0,0.0,0,0
1193669000442,2026/T04,0,0.0,0.0,0,0
1193669000446,2026/T04,33,238857.1415999999,271200.1908000001,0,0
1193669000449,2026/T04,109,1973333.3284,1583411.690300001,70,1035300
1193669000450,2026/T04,32,356571.4276000001,284864.2495999999,0,0
1193669000459,2026/T04,3976,14389333.2576,12590610.1972,40,7980000
1193669000460,2026/T04,2112,7844571.398800001,6687972.825599999,0,0
1193669000461,2026/T04,1234,7639047.630800004,6698832.797800002,0,0
1193669000462,2026/T04,1835,7607847.692199999,7686427.081,0,0
1193669000464,2026/T04,167,286285.7119,241740.8834,0,0
1193669000500,2026/T04,111,1268571.4256,997018.9386,0,0
1193669000501,2026/T04,132,741714.2832000001,710409.5855999999,0,0
1193669000502,2026/T04,66,565714.2876,565297.6626,0,0
1193669000503,2026/T04,1269,2645523.814700001,2264800.3382,20,3700000
1193669000504,2026/T04,4,38857.1428,30497.872,0,0
1193669000505,2026/T04,280,1173333.336,1146395.348,0,0
1193669000506,2026/T04,169,450666.6723,409161.5229,0,0
1193669000507,2026/T04,2138,4683238.1106,4250868.0556,0,0
1193669000509,2026/T04,2,22857.1428,22540.1746,0,0
1193669000510,2026/T04,47,264095.2372,243467.4871,0,0
1193669000511,2026/T04,46,394285.7153,398139.7842,0,0
1193669000512,2026/T04,130,346666.671,303089.046,0,0
1193669000513,2026/T04,28,85333.33200000001,84701.106,0,0
1193669000514,2026/T04,2,11428.5714,9909.1818,0,0
1193669000516,2026/T04,0,0.0,0.0,0,0
1193669000517,2026/T04,1559,4454308.638299997,3101035.379499997,0,0
1193669000518,2026/T04,0,0.0,0.0,0,0
1193669000520,2026/T04,0,0.0,0.0,0,0
1193669000521,2026/T04,329,2036666.6698,1662371.693499999,0,0
1193669000522,2026/T04,43,409523.8085,388156.7989,0,0
1193669000523,2026/T04,1885,3590484.752799999,3361270.9047,0,0
1193669000524,2026/T04,2607,6207142.9068,5651790.120900001,0,0
1193669000527,2026/T04,0,0.0,0.0,0,0
1193669000531,2026/T04,72,5003809.5255,4234289.382400003,46,2840522
1193669000540,2026/T04,0,0.0,0.0,0,0
1193669000547,2026/T04,3839,96794285.63710006,89549606.19539987,0,0
1193669000548,2026/T04,30,44285.715,-18857.1416,32,3328000
1193669000549,2026/T04,1541,6824428.529199998,4813790.1313,0,0
1193669000561,2026/T04,0,0.0,0.0,0,0
1193669000562,2026/T04,0,0.0,0.0,0,0
1193669000581,2026/T04,2839,14059809.65899999,12165740.34199997,3360,15120000
1193669000591,2026/T04,239,409902.8539000001,316397.3879000002,0,0
1193669000592,2026/T04,1449,6624000.041400013,6303210.514700003,190,748220
1193669000593,2026/T04,229,2399047.6245,1717855.753799999,0,0
1193669000599,2026/T04,276,1761638.100599999,972975.3990000002,0,0
1193669000601,2026/T04,339,2247085.704600001,1730915.2533,0,0
1193669000602,2026/T04,2131,8174571.411199993,6606215.0171,80,6804000
1193669000605,2026/T04,0,0.0,0.0,0,0
1193669000608,2026/T04,0,0.0,0.0,0,0
1193669000609,2026/T04,0,0.0,0.0,0,0
1193669000630,2026/T04,0,0.0,0.0,0,0
1193669000633,2026/T04,957,27308571.45059999,26345754.27660001,164,94811680
1193669000643,2026/T04,0,0.0,0.0,0,0
1193669000646,2026/T04,0,0.0,0.0,0,0
1193669000647,2026/T04,0,0.0,0.0,0,0
1193669000649,2026/T04,38,358285.7129,182503.9239,0,0
1193669000651,2026/T04,5438,41529209.46489999,25935235.06510004,210,21300300
1193669000653,2026/T04,283,3638600.963800002,2541428.4711,0,0
1193669000656,2026/T04,64,518095.2383999999,213333.8688,0,0
1193669000657,2026/T04,0,0.0,0.0,0,0
1193669000659,2026/T04,2912,9706666.5696,3494400.0,0,0
1193669000662,2026/T04,0,0.0,0.0,0,0
1193669000663,2026/T04,18,59999.9994,47773.5444,0,0
1193669000665,2026/T04,0,0.0,0.0,0,0
1193669000667,2026/T04,0,0.0,0.0,0,0
1193669000671,2026/T04,27,106971.4296,95676.4278,0,0
1193669000674,2026/T04,26,381333.3342,351883.0874000001,0,0
1193669000675,2026/T04,0,0.0,0.0,0,0
1193669000679,2026/T04,0,0.0,0.0,0,0
1193669000682,2026/T04,193,1609523.8055,1280379.505099999,0,0
1193669000683,2026/T04,83433,753644847.5732015,340686885.5374004,5000,602000000
1193669000685,2026/T04,447,6811428.559199998,5670400.0,26,7338240
1193669000687,2026/T04,0,0.0,0.0,0,0
1193669000689,2026/T04,228,1107428.581199999,425600.0076000001,0,0
1193669000691,2026/T04,406,8696666.6665,9001600.0116,42,20532960
1193669000693,2026/T04,0,0.0,0.0,0,0
1193669000696,2026/T04,3122,2081333.3978,1784001.338,0,0
1193669000697,2026/T04,723,1442190.4762,1410108.4002,0,0
1193669000699,2026/T04,670,2573333.328000001,1935616.063999998,0,0
1193669000705,2026/T04,50,47619.05,20646.37,0,0
1193669000706,2026/T04,100,25714.2857,23750.0,15,374070
1193669000707,2026/T04,2904,3871999.9099,3442725.8096,20,4987500
1193669000712,2026/T04,986,2817142.899400001,1743857.4114,36,1512000
1193669000713,2026/T04,577,1099047.6165,508586.7539000002,20,536760
1193669000714,2026/T04,2118,6921038.172599999,5349991.116600002,50,4961250
1193669000717,2026/T04,0,0.0,0.0,0,0
1193669000723,2026/T04,0,0.0,0.0,0,0
1193669000724,2026/T04,0,0.0,0.0,0,0
1193669000727,2026/T04,299,1481034.297500001,1357546.0521,16,918528
1193669000729,2026/T04,1045,1642142.881,857292.9200000002,0,0
1193669000732,2026/T04,22316,64586667.06120002,43573794.24099997,1176,49456680
1193669000735,2026/T04,0,0.0,0.0,0,0
1193669000738,2026/T04,39,111428.5731,59697.03090000001,0,0
1193669000739,2026/T04,84,279999.9972,126467.964,0,0
1193669000741,2026/T04,125,367619.0426,236250.0,0,0
1193669000743,2026/T04,0,0.0,0.0,0,0
1193669000745,2026/T04,0,0.0,0.0,0,0
1193669000747,2026/T04,0,0.0,0.0,0,0
1193669000749,2026/T04,182,1164838.0973,1161332.9,0,0
1193669000754,2026/T04,129,1670857.149,1290000.0,0,0
1193669000755,2026/T04,78,382476.1932,319429.5,0,0
1193669000756,2026/T04,755,5896190.468999998,4673827.5,0,0
1193669000757,2026/T04,0,0.0,0.0,0,0
1193669000760,2026/T04,661,944285.6954,813925.4567000001,0,0
1193669000761,2026/T04,17,30952.3808,23170.9677,0,0
1193669000763,2026/T04,0,0.0,0.0,0,0
1193669000765,2026/T04,258,1744571.4384,1441277.3196,0,0
1193669000770,2026/T04,0,0.0,0.0,0,0
1193669000771,2026/T04,66,1033066.6666,833769.4662000001,0,0
1193669000772,2026/T04,232,1422666.6716,1546662.8,0,0
1193669000773,2026/T04,153,1409619.042600001,1165714.65,0,0
1193669000775,2026/T04,10739,36674729.26300006,18366583.27739996,511,18396000
1193669000778,2026/T04,104,396215.2371,237896.4127,10,317210
1193669000783,2026/T04,2,28266.6666,33123.8096,0,0
1193669000784,2026/T04,295,870952.3949999998,667261.9159999999,0,0
1193669000785,2026/T04,38,238857.1434,209603.174,0,0
1193669000787,2026/T04,7931,2266000.042300001,2190466.855500001,0,0
1193669000789,2026/T04,0,0.0,0.0,0,0
1193669000793,2026/T04,9293,28567589.27149998,12982701.94730002,282,12840810
1193669000794,2026/T04,9159,43460093.62820003,31670422.40730002,312,13640328
1193669000795,2026/T04,2862,25989948.5022,19702702.89920001,534,23421240
1193669000798,2026/T04,77,439999.9989000001,294653.3359,0,0
1193669000799,2026/T04,279,1195714.2894,1171800.0,0,0
1193669000803,2026/T04,16,486285.7148,320000.0,0,0
1193669000806,2026/T04,46,87619.0474,38644.5862,0,0
1193669000809,2026/T04,187,1259904.7672,1211434.2834,23,1883700
1193669000810,2026/T04,370,3903428.579499998,3493948.141199999,143,17117100
1193669000813,2026/T04,0,0.0,0.0,0,0
1193669000814,2026/T04,446,373714.2921,349154.5046,0,0
1193669000818,2026/T04,20,43809.524,33600.0,0,0
1193669000820,2026/T04,1882,19287619.07120001,16881153.1111,154,20374200
1193669000822,2026/T04,0,0.0,0.0,0,0
1193669000826,2026/T04,102,893714.2896,767427.6,5,790000
1193669000828,2026/T04,77,1254000.0011,1102933.3469,0,0
1193669000831,2026/T04,120,365714.28,245035.5015,0,0
1193669000842,2026/T04,44,3561904.764000001,2594851.7144,50,3112500
1193669000844,2026/T04,36,222857.1432,205714.4784,5,600000
1193669000852,2026/T04,0,0.0,0.0,0,0
